rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
17,25,38099,0.007008309963708347,0.11362263655462185,0.1066143265909135,13,3031,595,0
3,18,66919,0.11569768640712635,0.2217141544117647,0.10601646800463835,13,3031,595,0
13,23,100445,0.08704970513032002,0.19224002100840337,0.10519031587808335,13,3031,595,0
18,25,118412,0.015864710491586935,0.1208639705882353,0.10499926009664837,13,3031,595,0
3,16,90536,0.07711654053942593,0.1820969012605042,0.10498036072107828,13,3031,595,0
9,21,124609,0.03238282538766084,0.13728991596638657,0.10490709057872573,13,3031,595,0
7,22,117818,0.010029177664137249,0.11411502100840336,0.10408584334426611,13,3031,595,0
10,21,27391,0.027259980204552954,0.13106617647058824,0.1038061962660353,13,3031,595,0
11,21,20451,0.0018751546519300561,0.10507484243697479,0.10319968778504474,13,3031,595,0
19,25,67631,0.042216110607060375,0.14390756302521007,0.1016914524181497,13,3031,595,0
7,20,38434,0.0012114401187726823,0.10143776260504202,0.10022632248626934,13,3031,595,0
8,22,102970,0.06473729792147806,0.16389837184873948,0.09916107392726142,13,3031,595,0
14,23,565,0.02598023548333883,0.12485556722689076,0.09887533174355193,13,3031,595,0
20,25,40686,0.003069840811613329,0.10189732142857143,0.0988274806169581,13,3031,595,0
11,24,4648,0.08583955377763114,0.1845325630252101,0.09869300924757896,13,3031,595,0
12,24,69392,0.019667859204882877,0.11766675420168067,0.09799889499679779,13,3031,595,0
12,21,72872,0.0004549344275816562,0.09777442226890756,0.09731948784132591,13,3031,595,0
9,22,18555,0.0002925499010227648,0.09715073529411765,0.09685818539309489,13,3031,595,0
15,23,1258,0.0002139351699109205,0.09625787815126051,0.09604394298134959,13,3031,595,0
7,19,95500,0.0008583182118112834,0.09617909663865547,0.09532077842684418,13,3031,595,0
13,21,64668,0.00063922797756516,0.09552914915966386,0.0948899211820987,13,3031,595,0
8,19,128049,2.9641619927416695e-05,0.0946625525210084,0.09463291090108099,13,3031,595,0
13,24,66768,0.0016805509732761466,0.09577862394957984,0.0940980729763037,13,3031,595,0
21,25,15655,0.0033404816892114815,0.09709164915966387,0.09375116747045238,13,3031,595,0
8,20,14489,0.018373938056746947,0.11069459033613445,0.0923206522793875,13,3031,595,0
16,23,71915,0.0004845760475090729,0.09234506302521009,0.09186048697770102,13,3031,595,0
10,22,76179,0.05531512908281095,0.1460280987394958,0.09071296965668485,13,3031,595,0
14,24,114541,0.04973992700428902,0.14019826680672268,0.09045833980243366,13,3031,595,0
9,20,90376,7.47484328604421e-05,0.09044117647058823,0.09036642803772779,13,3031,595,0
