rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
30,23,39592,0.0025859801302749973,0.08069027269999511,0.07810429256972011,14,3404,665,0
31,23,85904,0.012416888708622861,0.09008250873242611,0.07766562002380326,14,3404,665,0
55,27,120133,0.06579354102318564,0.14324213182623718,0.07744859080305154,14,3404,665,0
6,15,128985,0.04089966152194853,0.11746593592185188,0.07656627439990335,14,3404,665,0
56,27,58513,0.0009295427207897999,0.07687683119750945,0.07594728847671965,14,3404,665,0
57,27,30762,0.0,0.07568832814562675,0.07568832814562675,14,3404,665,0
58,27,17331,0.016294116841105714,0.09180463550208341,0.0755105186609777,14,3404,665,0
59,27,76116,0.0,0.07509001437267407,0.07509001437267407,14,3404,665,0
32,23,55770,0.00012079992536771096,0.07472002148701153,0.07459922156164381,14,3404,665,0
60,27,9189,0.0014709682931878785,0.07588859781697634,0.07441762952378846,14,3404,665,0
33,23,35718,0.0999481250142326,0.17411484400150196,0.07416671898726936,14,3404,665,0
61,27,99066,0.024424358230849347,0.09851990576056299,0.07409554752971365,14,3404,665,0
34,23,94789,3.2214359158561345e-05,0.07376437019732343,0.07373215583816486,14,3404,665,0
62,27,10496,0.009850838876874265,0.08345859532764847,0.0736077564507742,14,3404,665,0
63,27,84169,0.013626986759980338,0.08714544405084504,0.0735184572908647,14,3404,665,0
64,27,10028,0.007081197546738422,0.0804672647378237,0.07338606719108529,14,3404,665,0
65,27,14085,0.0,0.07239764176063104,0.07239764176063104,14,3404,665,0
35,23,78215,0.10307665437415447,0.17426992865706195,0.07119327428290748,14,3404,665,0
36,23,53145,0.0008613015796062807,0.0717418889797468,0.07088058740014053,14,3404,665,0
66,27,111827,0.0027911938057345732,0.07348912313634699,0.07069792933061242,14,3404,665,0
37,23,82415,2.229674941017514e-06,0.07037673003914581,0.0703745003642048,14,3404,665,0
16,19,21900,0.05199867271017657,0.12236530919556728,0.07036663648539071,14,3404,665,0
67,27,61101,0.01433147524908041,0.08466244323411999,0.07033096798503959,14,3404,665,0
68,27,89121,0.00133689962792039,0.07112401151037835,0.06978711188245797,14,3404,665,0
69,27,30158,0.002494053556292148,0.07213238825602053,0.06963833469972838,14,3404,665,0
70,27,37476,0.005601192713470662,0.07474022437111871,0.06913903165764805,14,3404,665,0
17,19,115790,0.004872223505607018,0.07381457109729965,0.06894234759169263,14,3404,665,0
71,27,101626,2.0243011763472863e-06,0.06826555535159659,0.06826353105042024,14,3404,665,0
72,27,111078,0.009846080062206681,0.07806003957103469,0.06821395950882801,14,3404,665,0
38,23,55919,0.02414355620683837,0.09210426295013648,0.0679607067432981,14,3404,665,0
39,23,16207,0.03344618365566012,0.10124494079531145,0.06779875713965133,14,3404,665,0
73,27,53041,0.0014247217034972692,0.06853092445635889,0.06710620275286162,14,3404,665,0
40,23,97134,0.016139107632091313,0.08206750349515045,0.06592839586305914,14,3404,665,0
74,27,91041,0.0,0.06441925854575552,0.06441925854575552,14,3404,665,0
75,27,44673,0.17121706655099972,0.23557150662050802,0.0643544400695083,14,3404,665,0
41,23,52949,0.0,0.06389114535623189,0.06389114535623189,14,3404,665,0
76,27,17841,0.030841739429510275,0.09429602857706143,0.06345428914755116,14,3404,665,0
77,27,25257,0.004319731026207331,0.06761699683299532,0.06329726580678799,14,3404,665,0
78,27,52508,0.005817951296627919,0.06903907937918743,0.06322112808255952,14,3404,665,0
42,23,45354,0.0,0.06314652939386811,0.06314652939386811,14,3404,665,0
18,19,106287,0.0017369120911940859,0.0647808311523216,0.06304391906112751,14,3404,665,0
79,27,25350,0.006590077313653566,0.06862000083881878,0.06202992352516521,14,3404,665,0
80,27,14175,0.004421913012855284,0.06637666439182136,0.06195475137896607,14,3404,665,0
43,23,101045,0.008458227839041927,0.07037084978518819,0.061912621946146267,14,3404,665,0
81,27,41376,0.002691623974832747,0.06438127126191676,0.06168964728708401,14,3404,665,0
44,23,10496,0.008919485254993536,0.07042920445606224,0.0615097192010687,14,3404,665,0
82,27,129747,0.000539555719058539,0.06135943631360198,0.06081988059454344,14,3404,665,0
19,19,128328,0.004209976218141479,0.06490144948097,0.06069147326282852,14,3404,665,0
83,27,116696,0.00030759762765635734,0.0597949736344191,0.059487376006762745,14,3404,665,0
45,23,111535,0.0014171767365801465,0.06059862489437128,0.05918144815779114,14,3404,665,0
46,23,86998,0.020796180399245738,0.07959984193634365,0.05880366153709791,14,3404,665,0
84,27,1442,0.00029976995119504723,0.05877811024610883,0.058478340294913785,14,3404,665,0
85,27,23817,0.015941857987381913,0.07412825756406584,0.05818639957668392,14,3404,665,0
86,27,36054,0.005633712688046493,0.06381731923748861,0.058183606549442116,14,3404,665,0
47,23,88324,0.019050268326718776,0.0769750603579976,0.05792479203127883,14,3404,665,0
7,15,124535,0.0,0.05755568321485562,0.05755568321485562,14,3404,665,0
20,19,9871,0.007589459842042114,0.06495283868918895,0.05736337884714684,14,3404,665,0
87,27,117547,0.0003273131069604051,0.057530370528868675,0.05720305742190827,14,3404,665,0
48,23,94713,0.0013987866923746693,0.057509554590727055,0.056110767898352384,14,3404,665,0
