rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
18,23,101779,0.0,0.10864514551190056,0.10864514551190056,14,3404,665,0
24,25,18288,0.01341494021584758,0.12198365128328663,0.10856871106743905,14,3404,665,0
10,22,95031,0.1658896964870564,0.27372863604303144,0.10783893955597504,14,3404,665,0
18,24,64387,0.0030119331954029517,0.11042614366863655,0.1074142104732336,14,3404,665,0
25,25,32027,0.032879372921161915,0.13936412819902327,0.10648475527786136,14,3404,665,0
26,25,75666,8.452819800842589e-05,0.1047395447545982,0.10465501655658976,14,3404,665,0
3,18,121399,0.00015606083535108956,0.10428381184628639,0.1041277510109353,14,3404,665,0
10,21,32238,0.0025294005364878075,0.10639014107672982,0.10386074054024201,14,3404,665,0
19,23,18503,6.0424249317561424e-05,0.1031271037298944,0.10306667948057685,14,3404,665,0
11,22,115974,0.00213985328893074,0.10517629794973546,0.10303644466080472,14,3404,665,0
19,24,54210,0.030664254226530418,0.13348554248325342,0.102821288256723,14,3404,665,0
2,15,100333,8.104041231887705e-05,0.10272325787710836,0.10264221746478948,14,3404,665,0
20,24,88641,0.0030206724190814447,0.10517865947105902,0.10215798705197758,14,3404,665,0
12,22,14489,7.746494759090436e-05,0.1021349965981209,0.10205753165053,14,3404,665,0
21,24,114541,0.04176554723823828,0.14340112016421488,0.10163557292597661,14,3404,665,0
27,25,120386,7.07719319824033e-05,0.10155463408583629,0.10148386215385388,14,3404,665,0
3,16,108402,0.07050602692403032,0.171293642114976,0.10078761519094567,14,3404,665,0
22,24,117595,0.022193394984777102,0.12292966605925275,0.10073627107447565,14,3404,665,0
20,23,87744,0.017752263657948273,0.11807100572777023,0.10031874206982196,14,3404,665,0
21,23,34339,0.02680651252401766,0.12687341395267618,0.10006690142865851,14,3404,665,0
13,22,76179,0.03246621982747298,0.13238731960825348,0.09992109978078051,14,3404,665,0
11,21,71870,0.007272501604064223,0.10711131278839388,0.09983881118432966,14,3404,665,0
14,22,44390,0.0,0.09957388057592274,0.09957388057592274,14,3404,665,0
28,25,31515,0.04670835417038377,0.1461510492377351,0.09944269506735132,14,3404,665,0
29,25,74034,0.0033989322420876016,0.10256501667609301,0.0991660844340054,14,3404,665,0
23,24,120112,0.1336970536941319,0.23261863283930856,0.09892157914517666,14,3404,665,0
15,22,11018,0.020835473622821673,0.11911401736338385,0.09827854374056218,14,3404,665,0
16,22,29995,0.01742228384882937,0.11476114817836021,0.09733886432953084,14,3404,665,0
24,24,22283,6.220143312101911e-05,0.09738037503217763,0.0973181735990566,14,3404,665,0
3,15,53132,0.0036697591534161776,0.10082015192940752,0.09715039277599134,14,3404,665,0
30,25,32231,0.0,0.09714065574110907,0.09714065574110907,14,3404,665,0
31,25,81798,8.949629380053908e-06,0.09686042240027502,0.09685147277089497,14,3404,665,0
25,24,70539,0.007119621898077346,0.10328682447657664,0.0961672025784993,14,3404,665,0
22,23,89018,0.0030987924609977807,0.09905158446823148,0.0959527920072337,14,3404,665,0
23,23,105066,0.02456744219022064,0.12023471850744301,0.09566727631722237,14,3404,665,0
24,23,83196,0.029771771852396454,0.12536984376382915,0.09559807191143269,14,3404,665,0
4,18,37831,0.0015627698286054229,0.0967530170098442,0.09519024718123878,14,3404,665,0
32,25,20966,0.0002550254574789283,0.09443829489603381,0.09418326943855489,14,3404,665,0
